block_id,doc_id,block_type,content
Zurich_en_b161,Zurich_en,text,"Among the approximately one thousand registered associations and societies (and some influential groups may have escaped registration—editor's note.), we find 163 professional associations, 2 burial societies, 16 dramatic associations, 161 charitable associations and institutions, 92 singing societies, 69 social clubs, 101 sick and support societies and death benefit funds, 40 art and scientific societies, 20 military societies, 37 music societies, 36 political societies, 14 district associations, 42 religious societies, 1 chess club, 67 shooting clubs, 54 sports clubs, 3 shorthand clubs, 30 student fraternities and academic specialty clubs, 32 gymnastic clubs, and 21 guild societies. Moreover, most larger associations have numerous branch sections not included in the above numbers, which also have active activity in some special area. (N.Z.Z. 11/II 09)."
Zurich_en_b162,Zurich_en,text,"Considerable libraries are maintained by some of these societies and associations, as well as by state and community. A central library is eagerly sought; in the meanwhile, a central card catalog exists in the Helmhaus, and the individual libraries combine the announcement of their new acquisitions in a common, periodically published growth directory. The following institutions participate: Cantonal and university library (in the choir of the Predigerkirche, 95,000 volumes, 150,000 dissertations and brochures, 1,000 manuscripts), city library (in the Wasserkirche at Helmhaus, over 175,000 catalog titles, 4,300 volumes of manuscripts and numerous incunabula, 80,000 view sheets, 11,000 maps, 17,000 coins), library of the Museum of Applied Arts (at National Museum), the Swiss National Museum, the federal polytechnic school (45,000 titles), cantonal military library (police barracks), state archives, libraries of the law, medical-surgical (both in the choir of the Predigerkirche), and natural science society (last at Helmhaus, about 25,000 volumes, society founded by Johann Gessner 1747), Pestalozzianum, art society, museum society (latter in the ""Museum"" opposite the meat hall, large reading room with 120 newspapers and 650 magazines, founded 1834). Many scientific, artistic, and social societies also have their own libraries (academic reading association of both universities, reading circle Hottingen, Alpine Club, numerous singing societies, reading circles, etc.). Recently, a library of the central office for social literature of Switzerland with reading room at Seilergraben also exists."
Zurich_en_b163,Zurich_en,text,Zurich: Tonhalle.
Zurich_en_b164,Zurich_en,text,"Of great benefit also are the public libraries and reading rooms of the Pestalozzi society for popular education and popular instruction, which reported 210,000 visitors in 1907 in 10 branches across the whole city. The society also organizes several popular lectures and concerts annually in winter; expenses in 1907 nearly 45,000 francs, of which the city contributed 21,000 francs. In general, the number of public lectures is extraordinarily large in winter, almost too numerous."
Zurich_en_b165,Zurich_en,text,"Outstanding collections: Swiss National Museum (already mentioned). Museum of Applied Arts of the city of Zurich (changing modern exhibitions, spatial art). Collections in the federal Polytechnic: archaeological collection, zoological (including original developmental history specimens [snails by A. Lang]), mineralogical (D. Wiser's collection), petrographic (originals by Grubenmann), geological (first original collection for general geology, especially phenomena of mountain pressure, by Heim) and paleontological collections (Heer and Mayer-Eymar originals, Santiago Roth's collection of Pampas mammals, mammoth from Niederweningen); collection in the agricultural and forestry school (zoological with interesting originals on the history of domestic animals by C. Keller, botanical according to general principles by C. Schröter). Splendid reliefs of Switzerland by Becker, Simon, Imfeld, Heim."
Zurich_en_b166,Zurich_en,text,Zurich: Albisgütli.
Zurich_en_b167,Zurich_en,text,"Copper engraving cabinet. Collection of the geographic-ethnographic society (Seilergraben). Pestalozzianum (permanent school exhibition, temporarily in the Wollenhof at Schipfe). Municipal zoological museum, formerly Nageli Museum, at Zurichhorn (Swiss mammals and birds). Finally, mention should be made of the botanical garden with its collections and the public aviary with live birds at Mythenquai. A zoological garden is missing."
Zurich_en_b168,Zurich_en,text,"A worthy building (art house) is now being built for fine arts at Heimplatz, while its old home, the Künstlergütli opposite the south front of the Polytechnic, has to make way for the new university building. The permanent exhibition of the Zurich Art Society houses valuable pieces, especially by the two famous Zurich painters Rudolf Koller and Arnold Böcklin. Changing exhibitions of modern masters are held meanwhile in the “Künstlerhaus,” a provisional barrack near the stock exchange. Many valuable paintings are in private Zurich possession and could not be generally accessible in the previously tight premises, but are to be exhibited in the new art house."
Zurich_en_b169,Zurich_en,text,"Much more domestic than fine arts has been theater and concerts in Zurich. For years, acting in the City Theatre and on its drama stage Pfauen Theater under Alfred Reucker's direction has deserved full praise. Kapellmeister Lothar Kempter has earned great merits in opera. It was a rightly recognized and worthily carried out task to help bring Wagner’s operas in progressing order at the very place of Wagner's earlier activity to continuous enthusiastic reception. In the Tonhalle, Friedrich Hegar has over a lifetime masterfully brought the most exalted creations of old and new masters (Beethoven, Brahms, Richard Strauss) to performances with orchestra and choirs."
Zurich_en_b170,Zurich_en,text,"The high musical understanding commonly credited to the Zurich public is essentially a feat of artistic education by Zurich masters, whose line, starting with Baumgartner, runs over Ignaz Heim, Gustav Weber, Friedrich Hegar, Karl Attenhofer, Gottfried Angerer to the very modern Volkmar Andreae, all excelling as orchestra and choir conductors as well as composers. In recent years, performances at the City Theatre and Tonhalle have also become accessible to the less affluent in special, excellently organized people’s performances and popular concerts. Moreover, several other theaters cater to fans of lighter muses: the Central Theater on Weinbergstrasse (farces, cinematograph, etc.), the Corso Theater at the old Tonhalle square (variety), the intimate theater in the Urania (cabaret)."
Zurich_en_b171,Zurich_en,text,"Often scientific, theatrical, musical, or similar events serve charitable purposes—recall for example in 1908/09 the concerts of the singers' association “Harmonie” for the fire victims of Bonaduz, the “Men’s Choir Zurich” for farmers affected by the snow damage in May, and for the earthquake victims in Messina, for which the Natural Science Society held a town hall lecture. Thus, in intellectual life, noble striving for education and selfless sharing in implementing charitable tasks often effectively interlace."
Zurich_en_b172,Zurich_en,text,"But the Zurich Tonhalle is not only the center of musical life, around which countless musical societies are devoted with their regular internal performances. It is also the center of social life, in summer on the scenic terrace during excellent nightly garden concerts where Kapellmeister Kempter even dares to perform symphonies, and in winter for all kinds of events, from charity bazaars to the elegant costume parties of the Hottingen reading circle and the polytechnic academy, as well as from the dance evenings of the largest clubs to the annual large masked ball. Up to 3,000 persons have assembled in cheerful merriment in the hospitable rooms. But sad tones and serious words have also sounded in these art-dedicated rooms when it was necessary to honor great deceased or boldly gather in the name of the fatherland."
Zurich_en_b173,Zurich_en,text,[Dr. Leo Wehrli.]
Zurich_en_b174,Zurich_en,heading,9. Church System.
Zurich_en_b175,Zurich_en,text,"The unification of Zurich with its suburbs in 1893 left the church parishes unaffected. Therefore, there are still the following 13 Protestant parishes today: Grossmünster, Fraumünster, St. Peter, Predigern, Aussersihl, Enge, Fluntern, Neumünster, Oberstrass, Unterstrass, Wiedikon, Wipkingen, Wollishofen. In addition, there is the French parish affiliated with the evangelical state church and the state-recognized Old Catholic parish. Among private religious communities are the Evangelical-Lutheran Kreuzgemeinde, the Roman Catholic parishes St. Peter and Paul and Unterstrass-Zurich, the episcopal Methodist church, the Israelite religious community, etc."
